,Episode End Value,action,Nepse Data,Stock price,Normal Investor 
248,13554.4464226025,1,1484.45,796.871533077994,11954.8216877123
249,13590.1335039048,1,1466.62,778.81806841922,11683.9801004775
250,13682.9199152906,1,1460.73,780.917308495822,11715.4733082955
251,13839.9430730204,1,1477.14,786.375332694986,11797.3556486223
252,13875.6301543226,1,1490.88,795.611989032033,11935.9257630215
253,13740.0192453741,1,1516.02,797.711229108635,11967.4189708395
254,13825.6682404995,1,1504.79,789.734116817549,11847.7447811311
255,13704.3321640719,1,1489.06,794.772293001393,11923.3284798943
256,13797.1185754577,1,1475.72,787.634876740947,11816.2515733131
257,13804.2559917181,1,1469.16,793.092900940111,11898.1339136399
258,13947.004316927,1,1472.24,793.512748955432,11904.4325552035
259,13947.004316927,1,1480.26,801.909709261838,12030.4053864755
260,13947.004316927,1,1493.29,801.909709261838,12030.4053864755
261,13975.5539819688,1,1514.34,801.909709261838,12030.4053864755
262,13875.6301543226,1,1513.74,803.58910132312,12055.5999527299
263,14018.3784795315,1,1523.86,797.711229108635,11967.4189708395
264,13889.9049868435,1,1536.12,806.108189415042,12093.3918021115
265,13804.2559917181,1,1537.67,798.550925139276,11980.0162539667
266,13804.2559917181,1,1526.77,793.512748955432,11904.4325552035
267,13861.3553218017,1,1524.87,793.512748955432,11904.4325552035
268,13847.0804892808,1,1536.54,796.871533077994,11954.8216877123
269,13782.8437429368,1,1530.49,796.031837047354,11942.2244045851
270,13718.6069965928,1,1527.75,792.253204909471,11885.5366305127
271,13682.9199152906,1,1510.21,788.474572771588,11828.8488564403
272,13732.8818291137,1,1520.74,786.375332694986,11797.3556486223
273,13582.9960876443,1,1520.15,789.314268802228,11841.4461395675
274,13554.4464226025,1,1509.14,780.497460480501,11709.1746667319
275,13490.2096762585,1,1508.25,778.81806841922,11683.9801004775
276,13475.9348437376,1,1493.76,775.039436281337,11627.2923264051
277,13304.6368534869,1,1484.47,774.199740250696,11614.6950432779
278,13197.5756095802,1,1472.15,764.123387883008,11463.5276457515
279,13061.9647006318,1,1467.68,757.825667653203,11369.0480222975
280,12819.2925477766,1,1447.04,749.848555362117,11249.3738325891
281,12812.1551315162,1,1425.51,735.573722841226,11035.2200194267
