,Episode End Value,action,Nepse Data,Stock price
406,23445.66904422286,2,1358.95,631.456305278174
407,23283.872410842007,1,1364.81,636.6997146932949
408,22717.584194008898,1,1345.99,632.205363766049
409,22744.550299572365,2,1304.43,616.475135520685
410,23068.143566334147,1,1287.74,617.224194008559
411,23283.872410842007,1,1296.44,626.212895863053
412,22933.313038516757,1,1315.13,632.205363766049
413,22906.346932953256,1,1284.09,622.467603423681
414,22636.685877318436,1,1277.01,621.718544935806
415,22636.685877318436,1,1281.9,614.227960057061
416,22474.88924393758,2,1285.96,614.227960057061
417,22528.82145506451,2,1288.36,609.733609129815
418,22313.092610556687,2,1278.96,611.231726105563
419,22313.092610556687,2,1270.52,605.239258202568
420,21665.90607703316,2,1255.47,605.239258202568
421,21450.1772325253,2,1231.07,587.261854493581
422,20371.533009986055,2,1220.44,581.269386590585
423,20668.16017118434,2,1168.55,551.307047075606
424,21288.38059914441,2,1207.71,559.546690442225
425,21342.312810271374,2,1204.81,576.775035663338
426,20802.990699001766,2,1220.29,578.273152639087
427,20802.990699001766,2,1196.24,563.291982881598
428,20910.8551212557,2,1192.96,563.291982881598
429,21234.44838801745,2,1199.0,566.288216833096
430,21342.312810271374,2,1226.45,575.276918687589
431,21962.53323823144,2,1250.39,578.273152639087
432,21854.66881597751,2,1294.65,595.5014978602
433,21692.872182596624,2,1287.78,592.505263908702
434,21719.83828816012,2,1270.23,588.010912981455
435,21746.804393723585,2,1273.33,588.75997146933
436,21773.770499287086,2,1277.55,589.509029957204
437,21908.601027104476,2,1280.15,590.258088445079
438,22016.465449358406,2,1297.57,594.003380884451
439,22852.414721826295,2,1331.18,596.999614835949
440,23176.00798858808,2,1363.01,620.220427960057
441,23391.736833095896,2,1388.31,629.209129814551
442,23068.143566334147,2,1438.49,635.201597717546
443,22663.651982881936,2,1410.85,626.212895863053
444,22852.414721826295,2,1394.86,614.977018544936
445,22636.685877318436,2,1386.47,620.220427960057
446,22259.160399429726,2,1357.22,614.227960057061
447,22178.262082739264,2,1349.01,603.741141226819
448,22178.262082739264,2,1360.38,601.4939657631951
449,22097.363766048835,2,1366.15,601.4939657631951
450,21962.53323823144,2,1353.64,599.246790299572
451,22205.22818830276,2,1345.37,595.5014978602
452,22043.43155492187,2,1361.02,602.24302425107
453,22043.43155492187,2,1356.15,597.748673323823
454,21989.499343794905,2,1348.45,597.748673323823
455,22016.465449358406,2,1338.17,596.250556348074
456,21989.499343794905,2,1333.85,596.999614835949
457,22016.465449358406,2,1338.01,596.250556348074
458,21989.499343794905,2,1339.65,596.999614835949
459,21962.53323823144,2,1339.19,596.250556348074
460,21881.634921540975,2,1337.13,595.5014978602
461,21692.872182596624,2,1332.82,593.254322396576
462,21773.770499287086,2,1328.27,588.010912981455
463,21746.804393723585,2,1318.22,590.258088445079
464,22232.194293866225,2,1300.41,589.509029957204
465,21962.53323823144,2,1336.39,602.992082738944
466,21989.499343794905,2,1327.21,595.5014978602
467,21989.499343794905,2,1322.27,596.250556348074
468,21558.041654779227,2,1307.66,596.250556348074
469,21531.07554921573,2,1273.95,584.265620542083
470,21773.770499287086,2,1268.84,583.516562054208
471,21450.1772325253,2,1282.75,590.258088445079
472,21045.68564907309,2,1257.07,581.269386590585
473,21018.71954350959,2,1231.64,570.033509272468
474,21018.71954350959,2,1241.19,569.284450784593
475,21018.71954350959,2,1239.26,569.284450784593
476,21072.651754636554,2,1242.07,569.284450784593
477,20749.058487874805,2,1247.3,570.782567760342
478,20749.058487874805,2,1233.23,561.793865905849
479,20722.092382311304,2,1235.15,561.793865905849
480,20695.12627674784,2,1226.18,561.044807417974
481,20749.058487874805,2,1217.84,560.2957489301
482,20749.058487874805,2,1218.46,561.793865905849
483,20533.32964336695,2,1219.81,561.793865905849
484,20452.43132667652,2,1210.09,555.801398002853
485,20479.397432239988,2,1194.8,553.55422253923
486,20506.36353780349,2,1199.42,554.303281027104
487,20452.43132667652,2,1198.54,555.052339514979
488,20263.66858773213,2,1184.53,553.55422253923
489,20263.66858773213,2,1179.71,548.310813124108
490,20209.736376605204,2,1180.36,548.310813124108
491,20344.566904422594,2,1188.4,546.81269614836
492,20695.12627674784,2,1224.41,550.557988587732
493,20236.702482168665,2,1224.39,560.2957489301
494,20209.736376605204,2,1206.43,547.561754636234
495,20236.702482168665,2,1205.93,546.81269614836
496,20101.871954351274,2,1205.64,547.561754636234
497,20263.66858773213,2,1191.98,543.8164621968621
498,20290.63469329563,1,1200.09,548.310813124108
499,19832.210898716454,2,1212.36,549.059871611983
500,19832.210898716454,2,1204.31,536.325877318117
501,19832.210898716454,2,1198.77,536.325877318117
502,19832.210898716454,2,1193.39,536.325877318117
503,19832.210898716454,2,1181.66,536.325877318117
504,19805.24479315299,2,1194.5,536.325877318117
505,19778.278687589493,2,1199.27,535.576818830243
506,19940.07532097038,2,1194.35,534.827760342368
507,20047.93974322431,2,1191.2,539.322111269615
508,20020.97363766081,2,1194.82,542.318345221113
509,19940.07532097038,2,1194.38,541.569286733238
510,20020.97363766081,2,1191.47,539.322111269615
511,19967.041426533844,2,1193.87,541.569286733238
512,19940.07532097038,1,1191.31,540.071169757489
513,19913.10921540688,2,1189.88,539.322111269615
514,19913.10921540688,2,1189.67,538.57305278174
515,19913.10921540688,2,1188.21,538.57305278174
516,20020.97363766081,2,1187.32,538.57305278174
517,19832.210898716454,1,1180.63,541.569286733238
518,19994.007532097345,2,1163.94,536.325877318117
519,19994.007532097345,2,1174.37,540.820228245364
520,20587.261854493914,2,1180.98,540.820228245364
521,21072.651754636554,2,1209.71,557.299514978602
522,21099.617860200055,0,1210.32,570.782567760342
523,21099.61786020006,2,1196.29,571.531626248217
524,20933.326875891915,2,1188.07,564.7900998573471
525,21044.18753209734,2,1183.89,560.2957489301
526,21044.18753209734,2,1182.42,563.291982881598
527,21044.18753209734,2,1178.5,563.291982881598
528,21127.333024251395,2,1175.72,563.291982881598
529,21099.61786020006,2,1177.09,565.539158345221
530,21099.61786020006,2,1172.3,564.7900998573471
531,21155.048188302768,2,1181.69,564.7900998573471
532,21459.914992867667,2,1190.28,566.288216833096
533,21515.345320970384,2,1206.26,574.527860199715
534,21598.490813124434,2,1210.24,576.025977175464
535,21487.63015691901,2,1234.13,578.273152639087
536,21598.490813124434,2,1229.77,575.276918687589
537,21459.914992867667,2,1218.98,578.273152639087
538,21515.345320970384,2,1210.88,574.527860199715
539,21487.63015691901,2,1217.65,576.025977175464
540,21543.060485021724,2,1230.71,575.276918687589
541,21570.775649073097,2,1244.84,576.775035663338
542,21543.060485021724,1,1256.53,577.524094151213
543,21543.060485021724,2,1256.4,576.775035663338
544,21432.199828816298,2,1258.81,576.775035663338
545,21404.484664764957,2,1255.07,573.7788017118401
546,21487.63015691901,2,1257.68,573.029743223966
547,21515.345320970384,2,1280.05,575.276918687589
548,21404.484664764957,2,1277.74,576.025977175464
549,21155.048188302768,2,1267.18,573.029743223966
550,21044.18753209734,1,1256.71,566.288216833096
551,21044.18753209734,2,1238.67,563.291982881598
552,20988.757203994628,2,1241.36,563.291982881598
553,21016.472368045965,2,1230.6,561.793865905849
554,20656.17523537835,2,1227.37,562.542924393723
555,20683.890399429725,0,1214.36,552.805164051355
556,20683.890399429736,2,1220.52,553.55422253923
557,20683.890399429736,2,1217.93,554.303281027104
558,20711.605563481113,2,1218.33,554.303281027104
559,20850.181383737872,2,1228.28,555.052339514979
560,21182.76335235415,2,1242.43,558.797631954351
561,21182.76335235415,2,1241.63,567.786333808845
562,21155.048188302782,2,1246.52,567.786333808845
563,21349.05433666225,2,1244.54,567.03727532097
564,21404.48466476497,2,1241.84,572.280684736091
565,21265.9088445082,2,1249.93,573.7788017118401
566,20961.0420399433,2,1241.11,570.033509272468
567,20905.61171184059,2,1227.49,561.793865905849
568,20905.61171184059,2,1216.93,560.2957489301
569,21182.76335235415,2,1224.36,560.2957489301
570,21044.18753209735,2,1221.46,567.786333808845
571,20905.61171184059,2,1220.98,564.0410413694719
572,20850.181383737872,2,1207.28,560.2957489301
573,21044.18753209735,0,1219.2,558.797631954351
574,21044.187532097345,2,1222.53,564.0410413694719
575,21214.972867332734,2,1205.79,543.067403708987
576,21214.972867332734,2,1207.57,547.561754636234
577,21414.222425107328,2,1208.89,547.561754636234
578,21186.50864479352,2,1205.58,552.805164051355
579,21186.50864479352,2,1195.45,546.81269614836
580,20844.937974322747,2,1190.2,546.81269614836
581,20930.33064194042,2,1181.75,537.823994293866
582,20816.4737517835,2,1182.55,540.071169757489
583,20759.545306705077,2,1181.24,537.074935805991
584,20531.831526391226,2,1166.63,535.576818830243
585,20531.831526391226,2,1160.28,529.584350927247
586,20531.831526391226,2,1161.49,529.584350927247
587,20389.51041369509,2,1159.08,529.584350927247
588,19991.011298145855,2,1148.36,525.839058487875
589,19962.547075606646,2,1130.89,515.352239657632
590,19877.154407988935,2,1131.73,514.603181169758
591,19677.904850214334,2,1142.26,512.356005706134
592,19649.44062767508,1,1118.19,507.112596291013
593,19706.369072753547,0,1120.84,506.36353780313794
594,19706.369072753554,2,1131.7,507.86165477888704
595,19734.833295292767,1,1144.19,508.610713266762
596,19649.440627675092,1,1141.1,509.35977175463603
597,19564.047960057418,1,1141.18,507.112596291013
598,19706.369072753554,1,1148.78,504.86542082739004
599,19905.61863052815,2,1167.67,508.610713266762
600,19820.225962910477,1,1182.78,513.854122681883
601,19620.97640513584,1,1168.17,511.60694721825996
602,19649.440627675092,1,1162.7,506.36353780313794
603,20076.403965763537,1,1165.97,507.112596291013
604,20047.939743224288,1,1198.18,518.34847360913
605,19905.61863052815,1,1191.74,517.599415121255
606,19962.547075606613,1,1186.03,513.854122681883
607,19962.547075606613,1,1216.27,515.352239657632
608,19991.011298145826,1,1215.16,515.352239657632
609,19848.690185449694,1,1204.54,516.101298145506
610,19649.440627675092,1,1187.28,512.356005706134
611,19620.97640513584,1,1185.91,507.112596291013
612,19421.726847361242,1,1180.43,506.36353780313794
613,19336.334179743568,1,1178.87,501.12012838801695
614,19307.869957204322,1,1170.79,498.872952924394
615,19336.334179743568,1,1177.46,498.12389443651904
616,19279.405734665106,1,1177.07,498.872952924394
617,19307.869957204322,1,1179.36,497.374835948645
618,19364.79840228278,1,1180.84,498.12389443651904
619,19307.869957204322,1,1175.05,499.62201141226797
620,19450.191069900495,1,1186.8,498.12389443651904
621,19507.119514978956,1,1195.54,501.869186875892
622,19507.119514978956,1,1187.97,503.367303851641
623,19620.97640513584,1,1187.77,503.367303851641
624,19478.655292439707,1,1179.17,506.36353780313794
625,19450.191069900495,1,1168.06,502.61824536376605
626,19364.79840228278,1,1168.83,501.869186875892
627,19393.26262482203,1,1172.98,499.62201141226797
628,19364.79840228278,1,1172.78,500.37106990014297
629,19279.405734665106,1,1162.09,499.62201141226797
630,19194.013067047395,1,1164.89,497.374835948645
631,19336.334179743568,1,1160.99,495.12766048502095
632,19421.726847361242,1,1160.59,498.872952924394
633,19421.726847361242,1,1161.63,501.12012838801695
634,19165.548844508183,1,1153.06,501.12012838801695
635,19194.013067047395,1,1144.27,494.378601997147
636,19137.08462196897,1,1147.1,495.12766048502095
637,19194.013067047395,1,1139.72,493.629543509273
638,19051.691954351263,1,1139.57,495.12766048502095
639,19080.15617689051,1,1127.53,491.38236804564906
640,19080.15617689051,1,1128.86,492.131426533524
641,18994.763509272798,1,1128.19,492.131426533524
642,18909.370841655124,1,1121.08,489.88425106989996
643,18653.192838802064,1,1112.87,487.637075606277
644,18112.372610556693,2,1109.72,480.895549215407
645,18340.086390870543,1,1102.51,466.663437945792
646,18254.69372325283,1,1124.23,472.655905848788
647,18567.80017118435,1,1112.23,470.408730385164
648,18397.014835948965,1,1113.07,478.64837375178297
649,18368.550613409752,1,1102.32,474.15402282453596
650,17827.73038516438,1,1109.73,473.404964336662
651,17827.73038516438,1,1102.56,459.17285306704696
652,17713.873495007458,1,1105.53,459.17285306704696
653,17713.873495007458,1,1100.58,456.176619115549
654,17799.266162625172,1,1102.64,456.176619115549
655,17856.194607703634,1,1111.76,458.423794579173
656,17941.587275321308,1,1127.77,459.921911554922
657,18055.44416547823,1,1128.71,462.169087018545
658,18653.192838802064,1,1142.93,465.165320970043
659,18539.33594864514,2,1163.26,480.895549215407
660,18539.33594864514,1,1150.1,477.899315263909
661,18710.121283880526,1,1155.5,477.899315263909
662,18710.121283880526,2,1161.45,482.393666191156
663,18738.58550641974,2,1153.98,482.393666191156
664,18425.479058488214,2,1147.15,483.14272467903
665,18453.94328102743,1,1140.6,474.90308131241096
666,18453.94328102743,1,1134.8,475.65213980028506
667,18453.94328102743,1,1138.67,475.65213980028506
668,18397.014835948965,1,1140.72,475.65213980028506
669,18510.87172610589,1,1142.61,474.15402282453596
670,18453.94328102743,1,1144.53,477.150256776034
671,18453.94328102743,1,1143.09,475.65213980028506
672,18596.264393723603,1,1149.99,475.65213980028506
673,18767.04972895895,1,1163.47,479.397432239658
674,18852.442396576662,1,1165.84,483.891783166904
675,18966.299286733585,1,1165.2,486.138958630528
676,19165.548844508183,1,1182.36,489.135192582026
677,19250.94151212586,1,1191.68,494.378601997147
678,19165.548844508183,1,1181.1,496.62577746077005
679,19080.15617689051,1,1184.61,494.378601997147
680,19336.334179743568,1,1184.02,492.131426533524
681,19848.690185449694,2,1188.71,498.872952924394
682,20019.475520685075,1,1212.05,512.356005706134
683,20958.79486447964,2,1217.04,516.850356633381
684,22382.005991441154,2,1232.26,541.569286733238
685,22723.576661911888,2,1264.2,579.022211126962
686,22752.04088445114,2,1256.94,588.010912981455
687,22666.648216833426,2,1260.68,588.75997146933
688,22723.576661911888,0,1279.29,586.512796005706
689,22723.57666191189,2,1292.12,588.010912981455
690,22609.719771754968,2,1314.51,583.516562054208
691,22296.613323823447,2,1310.31,580.52032810271
692,22068.89954350964,0,1298.6,572.280684736091
693,22068.89954350964,0,1294.39,566.288216833096
694,22068.899543509648,2,1277.68,558.048573466477
695,22040.43532097044,2,1299.41,568.535392296719
696,21955.042653352724,2,1301.28,567.786333808845
697,21812.72154065659,2,1297.6,565.539158345221
698,21812.72154065659,2,1291.96,561.793865905849
699,21898.11420827426,2,1295.03,561.793865905849
700,22011.971098431186,2,1301.34,564.0410413694719
701,22068.899543509648,2,1315.45,567.03727532097
702,21926.578430813515,2,1321.0,568.535392296719
703,21869.64998573505,2,1318.71,564.7900998573471
704,21556.54353780353,2,1316.84,563.291982881598
705,21812.72154065659,2,1307.71,555.052339514979
706,21812.72154065659,2,1312.14,561.793865905849
707,21812.72154065659,2,1319.63,561.793865905849
708,21812.72154065659,2,1314.55,561.793865905849
709,21812.72154065659,2,1302.61,561.793865905849
710,21698.864650499665,2,1302.96,561.793865905849
711,21812.72154065659,2,1305.49,558.797631954351
712,21983.506875891977,2,1313.88,561.793865905849
713,21641.936205421203,2,1319.47,566.288216833096
714,21613.471982881954,2,1305.68,557.299514978602
715,21528.07931526428,2,1292.84,556.550456490727
716,21499.615092725064,2,1289.28,554.303281027104
717,21442.686647646602,2,1284.59,553.55422253923
718,21328.829757489682,2,1275.82,552.056105563481
719,21300.36553495043,2,1275.99,549.059871611983
720,21471.150870185815,2,1272.49,548.310813124108
721,21129.580199715085,2,1269.55,552.805164051355
722,21186.508644793546,2,1258.27,543.8164621968621
723,21129.580199715085,0,1260.9,545.314579172611
724,21129.58019971509,2,1258.66,543.8164621968621
725,20987.259087018912,2,1258.46,543.8164621968621
726,21044.187532097374,2,1260.1,540.071169757489
727,20873.40219686199,2,1261.07,541.569286733238
728,20788.009529244315,2,1258.29,537.074935805991
729,20389.510413695083,2,1257.15,534.827760342368
730,20389.510413695083,2,1244.89,524.340941512125
731,20389.510413695083,2,1241.61,524.340941512125
732,20645.68841654818,2,1253.06,524.340941512125
733,20731.081084165853,2,1268.68,531.082467902996
734,20531.831526391255,2,1260.47,533.329643366619
735,20446.43885877358,2,1256.04,528.086233951498
736,20930.33064194045,2,1247.35,525.839058487875
737,21072.651754636623,2,1250.27,538.57305278174
738,21357.293980028895,2,1249.15,542.318345221113
739,21414.222425107357,2,1248.53,549.808930099857
740,20759.545306705106,2,1249.49,551.307047075606
741,20788.009529244315,2,1254.56,534.078701854494
742,21101.115977175836,2,1259.01,534.827760342368
743,21101.115977175836,2,1274.86,543.067403708987
744,20816.473751783567,2,1272.49,543.067403708987
745,20901.866419401238,2,1268.74,535.576818830243
746,20987.259087018912,2,1271.23,537.823994293866
747,21101.115977175836,2,1277.17,540.071169757489
748,20901.866419401238,1,1284.07,543.067403708987
749,20702.616861626637,2,1269.92,537.823994293866
750,20873.40219686199,2,1252.8,532.580584878745
751,20816.473751783567,2,1255.98,537.074935805991
752,20788.009529244315,2,1259.37,535.576818830243
753,20816.473751783567,2,1265.57,534.827760342368
754,20759.545306705106,1,1263.84,535.576818830243
755,20788.009529244315,2,1259.64,534.078701854494
756,20531.831526391255,2,1255.09,534.827760342368
757,20531.831526391255,2,1245.73,528.086233951498
758,20531.831526391255,2,1248.48,528.086233951498
759,20389.510413695083,2,1237.74,528.086233951498
760,20361.04619115587,2,1233.71,524.340941512125
761,20247.189300998944,2,1233.85,523.591883024251
762,20389.510413695083,2,1225.9,520.595649072753
763,20247.189300998944,2,1224.03,524.340941512125
764,20218.72507845973,2,1214.83,520.595649072753
765,20218.72507845973,2,1222.06,519.846590584879
766,20218.72507845973,2,1213.63,519.846590584879
767,20190.260855920482,2,1214.05,519.846590584879
768,20161.79663338127,2,1213.06,519.097532097004
769,20161.79663338127,2,1209.62,518.34847360913
770,20218.72507845973,2,1203.13,518.34847360913
771,20019.475520685137,2,1208.0,519.846590584879
772,20019.475520685137,2,1197.75,514.603181169758
773,19991.011298145884,2,1196.41,514.603181169758
774,19706.369072753572,2,1184.78,513.854122681883
775,20133.33241084202,2,1170.34,506.36353780313794
776,20190.260855920482,2,1190.9,517.599415121255
777,20275.653523538193,2,1194.77,519.097532097004
778,20161.79663338127,2,1191.07,521.344707560628
779,20161.79663338127,2,1178.46,518.34847360913
780,19991.011298145884,2,1168.91,518.34847360913
781,20076.40396576356,2,1166.67,513.854122681883
782,20019.475520685137,2,1163.21,516.101298145506
783,19734.833295292825,2,1157.88,514.603181169758
784,19307.869957204377,2,1140.01,507.112596291013
785,19507.119514978975,2,1123.83,495.87671897289596
786,20161.79663338127,2,1150.74,501.12012838801695
787,20019.475520685137,2,1172.15,518.34847360913
788,19905.61863052821,2,1155.3,514.603181169758
789,19763.297517832038,2,1139.25,511.60694721825996
790,19763.297517832038,2,1140.98,507.86165477888704
791,19734.833295292825,0,1134.56,507.86165477888704
792,19734.833295292825,2,1131.53,507.112596291013
793,19564.04796005744,2,1129.8,507.112596291013
794,19763.297517832038,2,1125.14,502.61824536376605
795,20076.40396576356,2,1135.56,507.86165477888704
796,20076.40396576356,2,1145.69,516.101298145506
797,19991.011298145884,1,1140.71,516.101298145506
798,20019.475520685137,2,1149.4,513.854122681883
799,19905.61863052821,2,1149.01,514.603181169758
800,19848.69018544975,2,1136.96,511.60694721825996
801,19820.2259629105,2,1142.04,510.108830242511
802,19763.297517832038,2,1137.03,509.35977175463603
803,19677.90485021436,2,1137.75,507.86165477888704
804,19706.369072753572,2,1133.71,505.61447931526396
805,19677.90485021436,2,1132.4,506.36353780313794
806,19820.2259629105,2,1134.79,505.61447931526396
807,19962.547075606675,2,1142.6,509.35977175463603
808,19791.761740371287,2,1149.34,513.1050641940091
809,19763.297517832038,2,1146.17,508.610713266762
810,19962.547075606675,2,1139.29,507.86165477888704
811,20019.475520685137,2,1140.26,513.1050641940091
812,19962.547075606675,2,1139.45,514.603181169758
813,19649.44062767515,2,1138.02,513.1050641940091
814,19649.44062767515,2,1131.97,504.86542082739004
815,19592.51218259669,2,1131.8,504.86542082739004
816,19507.119514978975,2,1145.57,503.367303851641
817,19507.119514978975,2,1139.96,501.12012838801695
818,19478.655292439762,2,1135.16,501.12012838801695
819,19649.44062767515,2,1135.95,500.37106990014297
820,19649.44062767515,2,1131.36,504.86542082739004
821,19592.51218259669,2,1131.12,504.86542082739004
822,19507.119514978975,2,1129.99,503.367303851641
823,19250.941512125915,2,1128.34,501.12012838801695
824,18994.763509272856,2,1120.6,494.378601997147
825,18937.835064194394,2,1110.08,487.637075606277
826,18994.763509272856,2,1110.08,486.138958630528
827,19051.691954351318,2,1110.08,487.637075606277
828,18880.906619115933,2,1117.46,489.135192582026
829,18823.97817403747,2,1112.79,484.64084165477897
830,18880.906619115933,2,1112.85,483.14272467903
831,18880.906619115933,2,1111.99,484.64084165477897
832,18880.906619115933,2,1115.74,484.64084165477897
833,18994.763509272856,1,1124.47,484.64084165477897
834,18966.299286733607,2,1131.92,487.637075606277
835,19165.54884450824,2,1135.37,486.88801711840205
836,19336.334179743593,2,1148.89,492.131426533524
837,19450.191069900513,2,1151.36,496.62577746077005
838,19478.655292439762,2,1161.47,499.62201141226797
839,19364.79840228284,2,1172.64,500.37106990014297
840,19194.013067047454,2,1167.86,497.374835948645
841,19336.334179743593,2,1154.11,492.880485021398
842,19450.191069900513,2,1155.37,496.62577746077005
843,19592.51218259669,2,1152.07,499.62201141226797
844,19677.90485021436,2,1149.64,503.367303851641
845,19507.119514978975,2,1150.81,505.61447931526396
846,19450.191069900513,2,1168.58,501.12012838801695
